file,form,group,n,rep,rng,gap,zrep,zrng,zgap,core,aug
kurdilihicazkar--sazsemaisi--aksaksemai--sonbahar--coskun_acikgoz.txt,sazsemaisi,instrumental,968,0.1344364012409514,24.0,0.0031023784901758012,-0.2634388328325387,1.0964125451919824,-1.0054670856196408,-1.3598513780245212,-2.365318463644162
mahur--agirsemai--aksaksemai--cihani_lal-i--itri.txt,agirsemai,vocal,250,0.13654618473895583,17.88679245283019,0.01606425702811245,-0.23684409534778725,0.06937268787353908,-0.5685724263625094,-0.30621678322132634,-0.8747892095838357
mahur--aranagme--musemmen--1--.txt,aranagme,flagged,118,0.10256410256410256,16.9811320754717,0.0,-0.6652030030178397,-0.08278136506252656,-1.1100362334777238,-0.5824216379553132,-1.692457871433037
mahur--aranagme--nimsofyan--1--.txt,aranagme,flagged,73,0.20833333333333334,14.037735849056604,0.027777777777777776,0.6680640971051985,-0.57728203710474,-0.17375506700766538,1.2453461342099386,1.0715910672022733
mahur--aranagme--senginsemai--1--.txt,aranagme,flagged,122,0.03305785123966942,17.88679245283019,0.04132231404958678,-1.5413594945587492,0.06937268787353908,0.28277872490748723,-1.6107321824322882,-1.327953457524801
mahur--beste--devrikebir--ta-be-key_sinemde--dilhayat_kalfa.txt,beste,vocal,878,0.13112884834663627,21.962264150943398,0.028506271379703536,-0.30513197387020596,0.7540659260858348,-0.14920037279009252,-1.0591978999560407,-1.2083982727461333
mahur--beste--lenkfahte--seyret_izar-i--tascizade_recep_celebi.txt,beste,vocal,303,0.13245033112582782,19.92452830188679,0.06291390728476821,-0.28847410938483986,0.4117193069796866,1.0105476005140643,-0.7001934163645265,0.31035418414953786
mahur--fantezi--semai--gelin_gibi--necdet_tokatlioglu.txt,fantezi,vocal,402,0.18703241895261846,21.962264150943398,0.02493765586034913,0.3995568181943018,0.7540659260858348,-0.26948456283128724,-0.354509107891533,-0.6239936707228202
mahur--kar--hafif--gul_bi-ruh-i--abdulkadir_meragi.txt,kar,vocal,821,0.2426829268292683,24.90566037735849,0.05853658536585366,1.101055644624831,1.248566598128048,0.8630050539128387,-0.14751095350321708,0.7154941004096216
mahur--mars--nimhafif--vur_pence-i--munir_nurettin_selcuk.txt,mars,flagged,461,0.16521739130434782,19.92452830188679,0.09130434782608696,0.12456891821446311,0.4117193069796866,1.9674792528325555,-0.2871503887652235,1.6803288640673322
mahur--mars--sofyan--gafil_ne--muallim_ismail_hakki_bey.txt,mars,flagged,769,0.13932291666666666,17.88679245283019,0.010416666666666666,-0.20184218318341274,0.06937268787353908,-0.758930796051452,-0.2712148710569518,-1.0301456671084037
mahur--pesrev--duyek----gazi_giray_han.txt,pesrev,instrumental,730,0.06035665294924554,19.92452830188679,0.024691358024691357,-1.197246240378324,0.4117193069796866,-0.27778630772656077,-1.6089655473580105,-1.8867518550845712
mahur--pesrev--hafif----rauf_yekta.txt,pesrev,instrumental,408,0.1375921375921376,21.962264150943398,0.04668304668304668,-0.22365940527029496,0.7540659260858348,0.46346823302232526,-0.9777253313561297,-0.5142570983338044
